time,height,inflow
2022-12-02 23:00:00+00:00,156.78600823045267,185.36583124273494
2022-12-03 00:00:00+00:00,154.1188589540412,176.34321628500905
2022-12-03 01:00:00+00:00,152.74806081290723,221.08039863572102
2022-12-03 02:00:00+00:00,151.7422222222222,184.78356703508499
2022-12-03 03:00:00+00:00,156.49233716475095,156.2361734721945
2022-12-03 04:00:00+00:00,156.37425243940825,157.52395949018205
2022-12-03 05:00:00+00:00,154.15109466543325,173.41640450037409
2022-12-03 06:00:00+00:00,151.04184354154032,156.85044347789625
2022-12-03 07:00:00+00:00,152.06307692307692,194.74493058388776
2022-12-03 08:00:00+00:00,158.30491903452491,215.63606002439593
2022-12-03 09:00:00+00:00,164.16584917228695,363.15303535881384
2022-12-03 10:00:00+00:00,162.23461655046984,487.3806586387337
2022-12-03 11:00:00+00:00,155.99007444168734,343.3295793584968
2022-12-03 12:00:00+00:00,156.47627906976743,330.50214049879276
2022-12-03 13:00:00+00:00,161.77499235707734,316.15955905785046
2022-12-03 14:00:00+00:00,160.64567410577806,282.5136245073473
2022-12-03 15:00:00+00:00,162.2877300613497,463.60958119607795
2022-12-03 16:00:00+00:00,160.9175572519084,522.8375995803915
2022-12-03 17:00:00+00:00,158.32840874115112,399.5999891872369
2022-12-03 18:00:00+00:00,164.96516956920257,391.20846733144634
2022-12-03 19:00:00+00:00,163.23096129837703,352.42434352396936
2022-12-03 20:00:00+00:00,157.41145992075587,292.9909738946051
2022-12-03 21:00:00+00:00,153.5044220799024,246.0374117127321
2022-12-03 22:00:00+00:00,153.48611967921036,223.83035461234275
2022-12-03 23:00:00+00:00,158.17343649258544,209.63929825427078
2022-12-04 00:00:00+00:00,157.1875,180.27110963979226
2022-12-04 01:00:00+00:00,153.40728170317803,161.8429536907064
2022-12-04 02:00:00+00:00,150.99879445449065,157.25257532253093
2022-12-04 03:00:00+00:00,150.74383775351015,142.55586923839843
2022-12-04 04:00:00+00:00,156.30371063299035,149.6791112254672
2022-12-04 05:00:00+00:00,156.0672323759791,141.6617220290921
2022-12-04 06:00:00+00:00,153.33462908973112,159.84925482364432
2022-12-04 07:00:00+00:00,151.4946025515211,177.1703399325909
2022-12-04 08:00:00+00:00,153.1585133418043,210.17512341937788
2022-12-04 09:00:00+00:00,158.33102253032928,217.8571991813815
2022-12-04 10:00:00+00:00,,
2022-12-04 11:00:00+00:00,,
2022-12-04 12:00:00+00:00,,
2022-12-04 13:00:00+00:00,,
2022-12-04 14:00:00+00:00,,
2022-12-04 15:00:00+00:00,,
2022-12-04 16:00:00+00:00,,
2022-12-04 17:00:00+00:00,,
2022-12-04 18:00:00+00:00,,
2022-12-04 19:00:00+00:00,,
2022-12-04 20:00:00+00:00,,
2022-12-04 21:00:00+00:00,,
2022-12-04 22:00:00+00:00,,
2022-12-04 23:00:00+00:00,,
2022-12-05 00:00:00+00:00,,
2022-12-05 01:00:00+00:00,,
2022-12-05 02:00:00+00:00,,
2022-12-05 03:00:00+00:00,,
2022-12-05 04:00:00+00:00,,
2022-12-05 05:00:00+00:00,,
2022-12-05 06:00:00+00:00,,
2022-12-05 07:00:00+00:00,,
2022-12-05 08:00:00+00:00,,
2022-12-05 09:00:00+00:00,,
2022-12-05 10:00:00+00:00,,
2022-12-05 11:00:00+00:00,,
2022-12-05 12:00:00+00:00,,
2022-12-05 13:00:00+00:00,,
2022-12-05 14:00:00+00:00,,
2022-12-05 15:00:00+00:00,,
2022-12-05 16:00:00+00:00,,
2022-12-05 17:00:00+00:00,,
2022-12-05 18:00:00+00:00,,
2022-12-05 19:00:00+00:00,,
2022-12-05 20:00:00+00:00,,
2022-12-05 21:00:00+00:00,,
2022-12-05 22:00:00+00:00,,
2022-12-05 23:00:00+00:00,,
2022-12-06 00:00:00+00:00,,
2022-12-06 01:00:00+00:00,,
2022-12-06 02:00:00+00:00,,
2022-12-06 03:00:00+00:00,,
2022-12-06 04:00:00+00:00,,
2022-12-06 05:00:00+00:00,,
2022-12-06 06:00:00+00:00,,
2022-12-06 07:00:00+00:00,,
2022-12-06 08:00:00+00:00,,
2022-12-06 09:00:00+00:00,,
2022-12-06 10:00:00+00:00,,
2022-12-06 11:00:00+00:00,,
2022-12-06 12:00:00+00:00,,
2022-12-06 13:00:00+00:00,,
2022-12-06 14:00:00+00:00,,
2022-12-06 15:00:00+00:00,,
2022-12-06 16:00:00+00:00,,
2022-12-06 17:00:00+00:00,,
2022-12-06 18:00:00+00:00,,
2022-12-06 19:00:00+00:00,,
2022-12-06 20:00:00+00:00,,
2022-12-06 21:00:00+00:00,,
2022-12-06 22:00:00+00:00,,
2022-12-06 23:00:00+00:00,,
2022-12-07 00:00:00+00:00,,
2022-12-07 01:00:00+00:00,,
2022-12-07 02:00:00+00:00,,
2022-12-07 03:00:00+00:00,,
2022-12-07 04:00:00+00:00,,
2022-12-07 05:00:00+00:00,,
2022-12-07 06:00:00+00:00,,
2022-12-07 07:00:00+00:00,,
2022-12-07 08:00:00+00:00,,
2022-12-07 09:00:00+00:00,161.84916201117318,361.67866512350633
2022-12-07 10:00:00+00:00,,
2022-12-07 11:00:00+00:00,,
2022-12-07 12:00:00+00:00,,
2022-12-07 13:00:00+00:00,,
2022-12-07 14:00:00+00:00,,
2022-12-07 15:00:00+00:00,,
2022-12-07 16:00:00+00:00,,
2022-12-07 17:00:00+00:00,,
2022-12-07 18:00:00+00:00,,
2022-12-07 19:00:00+00:00,,
2022-12-07 20:00:00+00:00,,
2022-12-07 21:00:00+00:00,,
2022-12-07 22:00:00+00:00,,
2022-12-07 23:00:00+00:00,,
2022-12-08 00:00:00+00:00,,
2022-12-08 01:00:00+00:00,,
2022-12-08 02:00:00+00:00,,
2022-12-08 03:00:00+00:00,,
2022-12-08 04:00:00+00:00,,
2022-12-08 05:00:00+00:00,,
2022-12-08 06:00:00+00:00,,
2022-12-08 07:00:00+00:00,,
2022-12-08 08:00:00+00:00,,
2022-12-08 09:00:00+00:00,,
2022-12-08 10:00:00+00:00,,
2022-12-08 11:00:00+00:00,,
2022-12-08 12:00:00+00:00,,
2022-12-08 13:00:00+00:00,,
2022-12-08 14:00:00+00:00,,
2022-12-08 15:00:00+00:00,,
2022-12-08 16:00:00+00:00,,
2022-12-08 17:00:00+00:00,,
2022-12-08 18:00:00+00:00,,
2022-12-08 19:00:00+00:00,,
2022-12-08 20:00:00+00:00,,
2022-12-08 21:00:00+00:00,,
2022-12-08 22:00:00+00:00,,
2022-12-08 23:00:00+00:00,,
2022-12-09 00:00:00+00:00,,
2022-12-09 01:00:00+00:00,,
2022-12-09 02:00:00+00:00,,
2022-12-09 03:00:00+00:00,,
2022-12-09 04:00:00+00:00,,
2022-12-09 05:00:00+00:00,,
2022-12-09 06:00:00+00:00,,
2022-12-09 07:00:00+00:00,,
2022-12-09 08:00:00+00:00,,
2022-12-09 09:00:00+00:00,,
2022-12-09 10:00:00+00:00,159.26224328593997,345.5780477106477
2022-12-09 11:00:00+00:00,160.88157499248572,330.2137761270678
2022-12-09 12:00:00+00:00,160.08074721301597,301.3317913475775
2022-12-09 13:00:00+00:00,157.42883046237534,341.51905839563295
2022-12-09 14:00:00+00:00,154.18124246079614,322.26914924374205
2022-12-09 15:00:00+00:00,154.34669882423876,295.30064845189736
2022-12-09 16:00:00+00:00,159.1668169522092,270.6365007439733
2022-12-09 17:00:00+00:00,159.28515625,274.3664758384915
2022-12-09 18:00:00+00:00,155.7634505560565,281.80947153803885
2022-12-09 19:00:00+00:00,152.2324389508592,250.18898989121695
2022-12-09 20:00:00+00:00,152.50951949229375,231.8455776377661
2022-12-09 21:00:00+00:00,157.38581730769232,209.6311972537154
2022-12-09 22:00:00+00:00,157.56417192666066,217.0868596579142
2022-12-09 23:00:00+00:00,154.16952209197476,212.4340642027023
2022-12-10 00:00:00+00:00,151.20799519086265,185.45073040911777
2022-12-10 01:00:00+00:00,151.1972255729795,171.75913473211634
2022-12-10 02:00:00+00:00,156.31455257607712,166.1831915407363
2022-12-10 03:00:00+00:00,155.98797715659754,157.28148777433677
2022-12-10 04:00:00+00:00,152.71626089570182,156.71207110972043
2022-12-10 05:00:00+00:00,150.253542357552,166.13621847539923
2022-12-10 06:00:00+00:00,152.27124773960216,200.8712412672016
2022-12-10 07:00:00+00:00,157.2185151788398,206.40150756209843
2022-12-10 08:00:00+00:00,158.2739602169982,240.33896191736338
2022-12-10 09:00:00+00:00,156.26630598136458,293.7235104805097
2022-12-10 10:00:00+00:00,153.63781184250075,287.7089490378133
2022-12-10 11:00:00+00:00,153.79470994890292,264.91409376637716
2022-12-10 12:00:00+00:00,158.99428914938383,265.41883330172
2022-12-10 13:00:00+00:00,158.7322716346154,257.63137604696834
2022-12-10 14:00:00+00:00,155.1875188423274,254.07896881360628
2022-12-10 15:00:00+00:00,152.5598316295851,242.89880148468464
2022-12-10 16:00:00+00:00,153.32822362488727,250.22027575033502
2022-12-10 17:00:00+00:00,158.03456567478207,234.90771474297503
2022-12-10 18:00:00+00:00,158.29356971153845,244.47759425831453
2022-12-10 19:00:00+00:00,154.34445446348062,225.9103570344025
2022-12-10 20:00:00+00:00,152.20355850422195,233.4423002798464
2022-12-10 21:00:00+00:00,153.05122024706236,243.05217164114865
2022-12-10 22:00:00+00:00,157.54914337240757,219.2948337685761
2022-12-10 23:00:00+00:00,157.16872551973486,202.5345336758232
2022-12-11 00:00:00+00:00,153.34064942874323,195.67947073761567
2022-12-11 01:00:00+00:00,141.70474463584165,165.80618076681623
2022-12-11 02:00:00+00:00,146.0120955548836,163.18000749156053
2022-12-11 03:00:00+00:00,156.85486778846155,189.93508882102145
2022-12-11 04:00:00+00:00,156.93207093477608,196.4744545480909
2022-12-11 05:00:00+00:00,153.60427968655816,191.96781171572295
2022-12-11 06:00:00+00:00,151.7394048692516,203.38942894577957
2022-12-11 07:00:00+00:00,152.78251663641862,225.5694810918974
2022-12-11 08:00:00+00:00,158.82692307692307,265.2977262049023
2022-12-11 09:00:00+00:00,159.5716862037872,286.24448291059247
2022-12-11 10:00:00+00:00,156.82062104311123,319.6061861901978
2022-12-11 11:00:00+00:00,154.89480012022844,348.68526727431913
2022-12-11 12:00:00+00:00,156.14651793789568,367.78132063084274
2022-12-11 13:00:00+00:00,162.73429516080554,388.7268704683982
2022-12-11 14:00:00+00:00,160.82091346153845,335.81219943278967
2022-12-11 15:00:00+00:00,156.11391644123836,290.7309871468985
2022-12-11 16:00:00+00:00,152.80156343956705,255.82176432586544
2022-12-11 17:00:00+00:00,153.273219116321,249.3318789393624
2022-12-11 18:00:00+00:00,159.195070634205,279.3251981891469
2022-12-11 19:00:00+00:00,159.7823990355636,295.6432142405454
2022-12-11 20:00:00+00:00,156.3306208559373,298.6662940556655
2022-12-11 21:00:00+00:00,154.1222323324234,311.43963733134564
2022-12-11 22:00:00+00:00,154.0021033653846,282.35267716573185
2022-12-11 23:00:00+00:00,158.8887884267631,265.1828131384657
2022-12-12 00:00:00+00:00,157.90504807692307,232.62520745246232
2022-12-12 01:00:00+00:00,154.50512356841472,226.90114902636185
2022-12-12 02:00:00+00:00,151.77117877600242,214.26221873765064
2022-12-12 03:00:00+00:00,152.06421465179378,193.5538129798629
2022-12-12 04:00:00+00:00,157.1661658653846,201.28034067692911
2022-12-12 05:00:00+00:00,157.89239555154793,231.9822860199251
2022-12-12 06:00:00+00:00,156.49530160654743,304.7763878297516
2022-12-12 07:00:00+00:00,154.6004209260373,336.78051550369577
2022-12-12 08:00:00+00:00,155.28515625,332.14092113865576
2022-12-12 09:00:00+00:00,162.12424607961398,368.55195464525883
2022-12-12 10:00:00+00:00,160.38542713567838,311.58484324827384
2022-12-12 11:00:00+00:00,,
2022-12-12 12:00:00+00:00,,
2022-12-12 13:00:00+00:00,,
2022-12-12 14:00:00+00:00,,
2022-12-12 15:00:00+00:00,,
2022-12-12 16:00:00+00:00,154.40938628158844,334.9984252601117
2022-12-12 17:00:00+00:00,160.48046875,335.92647446516327
2022-12-12 18:00:00+00:00,160.82116020438835,346.64086663517816
2022-12-12 19:00:00+00:00,157.08175533513676,316.48605338303395
2022-12-12 20:00:00+00:00,152.94559663360386,275.96975048106276
2022-12-12 21:00:00+00:00,152.750979801025,260.42800192092295
2022-12-12 22:00:00+00:00,157.7577583609521,236.2484193168201
2022-12-12 23:00:00+00:00,157.42590922753232,217.80007869092702
2022-12-13 00:00:00+00:00,154.72694394213383,215.87786430000867
2022-12-13 01:00:00+00:00,150.96737408932532,181.70273568894658
2022-12-13 02:00:00+00:00,151.20468890892695,191.00113645169895
2022-12-13 03:00:00+00:00,156.0411658653846,175.56298002213003
2022-12-13 04:00:00+00:00,156.53381424706944,187.1944148760818
2022-12-13 05:00:00+00:00,155.04146634615384,227.8093868400109
2022-12-13 06:00:00+00:00,153.2098616957306,284.62690864303954
2022-12-13 07:00:00+00:00,154.54383850557397,347.8076519300113
2022-12-13 08:00:00+00:00,160.95733173076923,354.84797704390553
2022-12-13 09:00:00+00:00,161.4653405666064,369.3200327125528
2022-12-13 10:00:00+00:00,157.8082356477307,341.0447434697575
2022-12-13 11:00:00+00:00,154.4589720468891,350.4798814499177
2022-12-13 12:00:00+00:00,154.37998790810158,344.1305857713227
2022-12-13 13:00:00+00:00,161.21574519230768,361.7872060682735
2022-12-13 14:00:00+00:00,160.2264207980653,326.7892654818078
2022-12-13 15:00:00+00:00,157.45432619837203,327.99226381642205
2022-12-13 16:00:00+00:00,153.42435201928873,297.5609377037264
2022-12-13 17:00:00+00:00,153.4868857401266,304.3475053654026
2022-12-13 18:00:00+00:00,159.529322394409,303.3657963471824
2022-12-13 19:00:00+00:00,159.19356777877968,287.2575418258798
2022-12-13 20:00:00+00:00,156.11693791440626,272.85789861477474
2022-12-13 21:00:00+00:00,152.56206792906522,257.36588185435517
2022-12-13 22:00:00+00:00,152.19951923076923,241.07741321648535
2022-12-13 23:00:00+00:00,157.5088935785348,231.83497290652804
2022-12-14 00:00:00+00:00,157.29236778846155,219.04151395715095
2022-12-14 01:00:00+00:00,154.18124436429216,195.1827554933403
2022-12-14 02:00:00+00:00,151.19053361471208,199.54518844447156
2022-12-14 03:00:00+00:00,151.18022905364677,188.51008435470678
2022-12-14 04:00:00+00:00,156.78,201.72788228137833
2022-12-14 05:00:00+00:00,158.16170724376315,249.42886483982872
2022-12-14 06:00:00+00:00,157.6591743119266,301.7143255672781
2022-12-14 07:00:00+00:00,154.2655817174515,348.8369241387212
2022-12-14 08:00:00+00:00,154.69267624914443,348.9400476636582
2022-12-14 09:00:00+00:00,155.03916083916084,361.76599870510455
2022-12-14 10:00:00+00:00,155.69142857142856,387.58232051795943
2022-12-14 11:00:00+00:00,155.7344794651385,397.1773311003425
2022-12-14 12:00:00+00:00,155.61181434599155,393.0830969590002
2022-12-14 13:00:00+00:00,156.06477238007943,409.8762592377728
2022-12-14 14:00:00+00:00,159.87195671776374,370.25290652870547
2022-12-14 15:00:00+00:00,159.09314903846155,340.01350790957434
2022-12-14 16:00:00+00:00,156.31327487148474,308.26279439320825
2022-12-14 17:00:00+00:00,154.72135102533173,341.9492164227609
2022-12-14 18:00:00+00:00,153.80705456738016,304.2078027691689
2022-12-14 19:00:00+00:00,157.51370894847847,276.9635990336478
2022-12-14 20:00:00+00:00,157.06449668474986,259.0053234367619
2022-12-14 21:00:00+00:00,154.64111812443642,238.91988534048872
2022-12-14 22:00:00+00:00,152.15178839795612,234.36827252861946
2022-12-14 23:00:00+00:00,151.6185752930568,210.40038460303475
2022-12-15 00:00:00+00:00,155.25939284640816,193.80323796004777
2022-12-15 01:00:00+00:00,155.3494591346154,189.90706210907257
2022-12-15 02:00:00+00:00,153.27261797415088,179.50221672405544
2022-12-15 03:00:00+00:00,150.92425608656447,173.6549155059958
2022-12-15 04:00:00+00:00,150.47339945897204,181.2367686115463
2022-12-15 05:00:00+00:00,156.67067307692307,247.23268939066915
2022-12-15 06:00:00+00:00,157.55004508566276,274.2770574554034
2022-12-15 07:00:00+00:00,157.00180342651038,332.4176672573434
2022-12-15 08:00:00+00:00,154.36669672377516,326.2518230079696
2022-12-15 09:00:00+00:00,154.45793269230768,329.9765154266789
2022-12-15 10:00:00+00:00,158.8307784791103,328.3533960561439
2022-12-15 11:00:00+00:00,159.92127403846155,363.55882256965776
2022-12-15 12:00:00+00:00,160.21701232341448,455.91157117377145
2022-12-15 13:00:00+00:00,159.02886349969933,543.4130763085678
2022-12-15 14:00:00+00:00,158.27043269230768,552.4680593099222
2022-12-15 15:00:00+00:00,161.8361887586414,440.50352349090434
2022-12-15 16:00:00+00:00,159.87160940325498,373.8485845213751
2022-12-15 17:00:00+00:00,156.58220619176436,327.8667890320818
2022-12-15 18:00:00+00:00,153.98221284293035,320.0054069412242
2022-12-15 19:00:00+00:00,153.37451157198677,298.6358749423218
2022-12-15 20:00:00+00:00,157.13044785091674,275.0657300167192
2022-12-15 21:00:00+00:00,156.72415865384616,254.04653195818926
2022-12-15 22:00:00+00:00,154.3922452660054,241.80826145255713
2022-12-15 23:00:00+00:00,151.37793144918822,220.1461305629767
2022-12-16 00:00:00+00:00,149.6420198376916,188.83920935271945
2022-12-16 01:00:00+00:00,154.71213942307693,174.5127377283999
2022-12-16 02:00:00+00:00,155.26720769461977,188.675087879978
2022-12-16 03:00:00+00:00,150.89660354673882,185.8798321580647
2022-12-16 04:00:00+00:00,146.13225127742712,175.21493073640318
2022-12-16 05:00:00+00:00,155.81544935377218,214.62685285621325
2022-12-16 06:00:00+00:00,157.36959134615384,280.65573978433537
2022-12-16 07:00:00+00:00,155.02194168920948,341.304824460703
2022-12-16 08:00:00+00:00,153.80223093156468,326.04369644743633
2022-12-16 09:00:00+00:00,156.1974158653846,353.7334035177571
2022-12-16 10:00:00+00:00,158.59152389540125,351.4474005134055
2022-12-16 11:00:00+00:00,158.38731971153845,389.24332529586604
2022-12-16 12:00:00+00:00,154.86744815148782,363.01571526580847
2022-12-16 13:00:00+00:00,154.7009317703637,378.04643942203626
2022-12-16 14:00:00+00:00,155.5677787796814,341.6831946642631
2022-12-16 15:00:00+00:00,157.95072115384616,324.40884237461796
2022-12-16 16:00:00+00:00,157.5692816351067,304.47310818493344
2022-12-16 17:00:00+00:00,153.99068229636308,297.16569289964764
2022-12-16 18:00:00+00:00,152.67070217917674,275.70659162688435
2022-12-16 19:00:00+00:00,,
2022-12-16 20:00:00+00:00,,
2022-12-16 21:00:00+00:00,,
2022-12-16 22:00:00+00:00,,
2022-12-16 23:00:00+00:00,,
2022-12-17 00:00:00+00:00,,
2022-12-17 01:00:00+00:00,,
2022-12-17 02:00:00+00:00,,
2022-12-17 03:00:00+00:00,,
2022-12-17 04:00:00+00:00,,
2022-12-17 05:00:00+00:00,,
2022-12-17 06:00:00+00:00,,
2022-12-17 07:00:00+00:00,,
2022-12-17 08:00:00+00:00,,
2022-12-17 09:00:00+00:00,,
2022-12-17 10:00:00+00:00,,
2022-12-17 11:00:00+00:00,,
2022-12-17 12:00:00+00:00,,
2022-12-17 13:00:00+00:00,,
2022-12-17 14:00:00+00:00,,
2022-12-17 15:00:00+00:00,,
2022-12-17 16:00:00+00:00,,
2022-12-17 17:00:00+00:00,,
2022-12-17 18:00:00+00:00,,
2022-12-17 19:00:00+00:00,,
2022-12-17 20:00:00+00:00,,
2022-12-17 21:00:00+00:00,,
2022-12-17 22:00:00+00:00,,
2022-12-17 23:00:00+00:00,,
2022-12-18 00:00:00+00:00,,
2022-12-18 01:00:00+00:00,,
2022-12-18 02:00:00+00:00,,
2022-12-18 03:00:00+00:00,,
2022-12-18 04:00:00+00:00,,
2022-12-18 05:00:00+00:00,,
2022-12-18 06:00:00+00:00,,
2022-12-18 07:00:00+00:00,,
2022-12-18 08:00:00+00:00,,
2022-12-18 09:00:00+00:00,,
2022-12-18 10:00:00+00:00,,
2022-12-18 11:00:00+00:00,,
2022-12-18 12:00:00+00:00,,
2022-12-18 13:00:00+00:00,,
2022-12-18 14:00:00+00:00,,
2022-12-18 15:00:00+00:00,,
2022-12-18 16:00:00+00:00,,
2022-12-18 17:00:00+00:00,,
2022-12-18 18:00:00+00:00,,
2022-12-18 19:00:00+00:00,,
2022-12-18 20:00:00+00:00,,
2022-12-18 21:00:00+00:00,,
2022-12-18 22:00:00+00:00,,
2022-12-18 23:00:00+00:00,,
2022-12-19 00:00:00+00:00,,
2022-12-19 01:00:00+00:00,,
2022-12-19 02:00:00+00:00,,
2022-12-19 03:00:00+00:00,,
2022-12-19 04:00:00+00:00,,
2022-12-19 05:00:00+00:00,,
2022-12-19 06:00:00+00:00,,
2022-12-19 07:00:00+00:00,,
2022-12-19 08:00:00+00:00,,
2022-12-19 09:00:00+00:00,,
2022-12-19 10:00:00+00:00,,
2022-12-19 11:00:00+00:00,,
2022-12-19 12:00:00+00:00,157.9031007751938,295.72058329161433
2022-12-19 13:00:00+00:00,,
2022-12-19 14:00:00+00:00,,
2022-12-19 15:00:00+00:00,,
2022-12-19 16:00:00+00:00,,
2022-12-19 17:00:00+00:00,,
2022-12-19 18:00:00+00:00,,
2022-12-19 19:00:00+00:00,,
2022-12-19 20:00:00+00:00,,
2022-12-19 21:00:00+00:00,,
2022-12-19 22:00:00+00:00,,
2022-12-19 23:00:00+00:00,,
2022-12-20 00:00:00+00:00,,
2022-12-20 01:00:00+00:00,,
2022-12-20 02:00:00+00:00,,
2022-12-20 03:00:00+00:00,,
2022-12-20 04:00:00+00:00,,
2022-12-20 05:00:00+00:00,,
2022-12-20 06:00:00+00:00,,
2022-12-20 07:00:00+00:00,,
2022-12-20 08:00:00+00:00,,
2022-12-20 09:00:00+00:00,,
2022-12-20 10:00:00+00:00,,
2022-12-20 11:00:00+00:00,,
2022-12-20 12:00:00+00:00,,
2022-12-20 13:00:00+00:00,,
2022-12-20 14:00:00+00:00,,
2022-12-20 15:00:00+00:00,,
2022-12-20 16:00:00+00:00,,
2022-12-20 17:00:00+00:00,,
2022-12-20 18:00:00+00:00,,
2022-12-20 19:00:00+00:00,,
2022-12-20 20:00:00+00:00,,
2022-12-20 21:00:00+00:00,,
2022-12-20 22:00:00+00:00,,
2022-12-20 23:00:00+00:00,,
2022-12-21 00:00:00+00:00,,
2022-12-21 01:00:00+00:00,,
2022-12-21 02:00:00+00:00,,
2022-12-21 03:00:00+00:00,,
